order_id,order_day,delivery_day,product,supplier,order_qty
2766,673,685,B형,S1,429
2767,673,686,A형,S3,553
2768,673,688,D형,S1,1405
2769,673,688,A형,S2,1235
2770,673,687,C형,S1,1631
2771,673,681,A형,S3,104
2772,674,681,A형,S1,162
2773,674,690,A형,S2,1458
2774,674,689,D형,S1,1733
2775,674,686,B형,S1,1299
2776,675,687,C형,S2,1407
2777,675,691,A형,S1,1943
2778,675,685,A형,S2,473
2779,675,688,D형,S2,1490
2780,675,693,B형,S1,1835
2781,676,696,C형,S2,1819
2782,676,690,B형,S1,621
2783,676,686,A형,S1,117
2784,676,693,D형,S2,1587
2785,676,689,A형,S2,310
2786,676,687,A형,S3,196
2787,677,689,B형,S3,1199
2788,677,691,A형,S1,939
2789,677,690,C형,S2,1471
2790,678,685,C형,S2,1036
2791,678,689,B형,S1,414
2792,678,689,B형,S2,1798
2793,679,688,B형,S1,906
2794,680,697,A형,S1,1681
2795,680,695,A형,S2,1296
2796,681,695,B형,S2,1115
2797,681,695,A형,S1,580
2798,682,697,A형,S3,150
2799,682,692,B형,S1,174
2800,682,696,B형,S2,888
2801,682,696,B형,S1,970
2802,682,696,A형,S3,781
2803,683,704,C형,S3,1706
2804,683,693,C형,S2,1991
2805,683,692,C형,S3,225
2806,683,698,C형,S2,1377
2807,683,695,A형,S2,1479
2808,684,697,C형,S2,839
2809,684,700,B형,S3,809
2810,684,694,A형,S1,761
2811,684,694,C형,S2,841
2812,684,699,B형,S1,1546
2813,684,697,B형,S1,1796
2814,685,695,B형,S1,236
2815,685,697,C형,S2,317
2816,685,695,C형,S2,1643
2817,685,701,B형,S3,303
2818,686,706,A형,S3,1358
2819,686,694,A형,S1,179
2820,686,694,D형,S1,898
2821,686,697,B형,S1,122
2822,687,698,B형,S2,1435
2823,687,700,A형,S1,1147
2824,687,698,B형,S3,825
2825,687,702,B형,S1,1403
2826,687,697,C형,S3,329
2827,688,701,D형,S2,1289
2828,688,698,B형,S2,863
2829,688,695,A형,S2,868
2830,688,700,A형,S3,150
2831,689,707,A형,S1,1693
2832,689,701,B형,S3,219
2833,689,701,D형,S3,653
2834,689,699,B형,S2,906
2835,689,707,C형,S2,1456
2836,689,699,C형,S1,1658
2837,690,701,A형,S1,244
2838,690,700,A형,S2,447
2839,690,702,B형,S1,780
2840,690,697,A형,S1,1026
2841,690,706,A형,S3,306
2842,691,704,C형,S3,1958
2843,691,704,C형,S1,605
2844,691,704,A형,S2,1663
2845,692,710,A형,S2,1556
2846,692,714,C형,S3,1808
2847,692,702,B형,S2,1808
2848,693,708,A형,S2,1366
2849,693,710,C형,S3,654
2850,693,707,C형,S1,1198
2851,693,704,D형,S2,403
2852,693,710,A형,S3,1184
2853,693,704,C형,S3,459
2854,693,713,B형,S3,1222
2855,694,708,A형,S1,1492
2856,694,704,B형,S2,956
2857,694,706,A형,S1,1562
2858,694,706,A형,S3,753
2859,694,707,A형,S2,1086
2860,694,706,C형,S1,515
2861,694,705,C형,S2,756
2862,694,708,A형,S1,177
2863,695,710,A형,S3,1876
2864,695,704,C형,S2,769
2865,695,707,B형,S1,1371
2866,695,713,A형,S2,1551
2867,695,708,D형,S1,1176
2868,696,710,B형,S1,1127
2869,697,713,B형,S1,1616
2870,698,712,B형,S1,369
2871,698,709,A형,S1,230
2872,698,713,B형,S1,1637
2873,699,714,C형,S1,1761
2874,699,710,C형,S1,130
2875,699,706,D형,S1,1096
2876,700,717,A형,S1,1865
2877,700,710,B형,S1,925
2878,700,716,A형,S1,1321
2879,700,711,A형,S2,769
2880,700,717,A형,S3,1134
2881,700,709,A형,S2,705
2882,701,708,A형,S1,854
2883,701,717,B형,S3,1601
2884,701,713,B형,S3,1658
2885,701,710,C형,S3,470
2886,701,712,C형,S2,63
2887,702,717,B형,S1,1913
2888,702,714,C형,S1,81
2889,702,712,B형,S1,1071
2890,702,710,A형,S1,1064
2891,702,722,B형,S2,1279
2892,702,715,B형,S1,629
2893,702,714,D형,S3,305
2894,703,714,C형,S2,833
2895,703,721,A형,S3,1942
2896,703,711,B형,S1,1096
2897,704,712,A형,S2,926
2898,704,713,B형,S3,135
2899,704,716,C형,S1,1860
2900,704,717,C형,S1,1966
2901,705,713,A형,S1,152
2902,705,721,B형,S2,1371
2903,706,716,A형,S1,1551
2904,706,720,C형,S1,242
2905,706,720,C형,S2,760
2906,706,727,C형,S3,1490
2907,706,720,B형,S1,1740
2908,706,715,B형,S3,1089
2909,706,717,A형,S1,625
2910,707,723,D형,S2,1389
2911,707,719,D형,S1,704
2912,707,719,A형,S2,1488
2913,707,715,B형,S1,78
2914,707,720,C형,S1,1983
2915,707,720,A형,S1,567
2916,708,722,A형,S3,280
2917,708,721,A형,S1,276
2918,708,720,C형,S3,1992
2919,708,719,A형,S2,1873
2920,708,720,B형,S3,979
2921,708,725,C형,S1,1544
2922,708,719,A형,S3,441
2923,709,727,C형,S1,1869
2924,709,723,B형,S1,778
2925,709,722,B형,S1,1208
2926,709,719,B형,S1,760
2927,709,716,B형,S1,253
2928,710,722,D형,S2,1795
2929,710,720,C형,S1,1551
2930,710,722,B형,S3,1072
2931,710,719,A형,S1,1998
2932,711,723,B형,S3,180
2933,711,718,D형,S1,887
2934,712,727,D형,S1,1444
2935,712,721,A형,S1,719
2936,713,727,B형,S1,1020
2937,713,727,B형,S1,396
2938,714,732,B형,S3,1638
2939,714,727,A형,S1,559
2940,715,728,A형,S1,140
2941,715,722,B형,S1,386
2942,715,734,C형,S2,1736
2943,715,722,C형,S1,1036
2944,716,730,C형,S2,1791
2945,716,732,C형,S3,1063
2946,716,726,A형,S1,66
2947,717,728,A형,S1,1614
2948,717,727,A형,S1,979
2949,717,729,A형,S3,266
2950,718,725,B형,S1,287
2951,718,731,B형,S3,196
2952,718,725,A형,S1,1082
2953,718,735,A형,S1,1372
2954,719,726,D형,S2,223
2955,719,733,D형,S2,1173
2956,719,730,B형,S1,1779
2957,720,731,A형,S2,1818
2958,720,727,B형,S1,408
2959,720,735,D형,S3,572
2960,720,733,B형,S2,1352
2961,721,736,C형,S3,1530
2962,721,731,C형,S2,1324
2963,721,733,D형,S2,1209
2964,722,737,C형,S3,675
2965,722,739,A형,S2,1856
2966,722,732,B형,S1,468
2967,722,737,D형,S2,1321
2968,723,734,A형,S1,1834
2969,723,736,A형,S2,1298
2970,723,739,A형,S3,127
2971,723,730,A형,S2,431
2972,723,737,A형,S3,545
2973,723,738,C형,S1,1876
2974,723,737,B형,S1,687
2975,723,735,C형,S1,501
2976,723,731,B형,S1,1189
2977,724,738,B형,S1,920
2978,724,733,C형,S1,769
2979,724,737,A형,S1,314
2980,724,736,B형,S2,267
2981,724,735,B형,S2,626
2982,724,736,C형,S2,1162
2983,724,731,C형,S2,96
2984,724,743,B형,S3,1461
2985,725,732,B형,S2,551
2986,725,744,A형,S1,1424
2987,725,734,B형,S1,1328
2988,725,739,C형,S1,1004
2989,725,735,B형,S1,1289
2990,726,734,C형,S3,648
2991,726,734,B형,S1,425
2992,726,738,B형,S3,70
2993,726,734,B형,S1,1124
2994,726,740,A형,S1,1088
2995,727,744,A형,S3,279
2996,727,736,A형,S2,1275
2997,728,740,B형,S3,502
2998,729,738,C형,S2,910
2999,729,742,C형,S3,968
3000,729,746,A형,S2,1920
