time_idx,machine_id,shift,diameter_mm,is_anomaly
2697,M03,오후,10.0583,0
2698,M03,오후,10.1573,0
2699,M02,오후,9.6552,0
2700,M01,오후,10.3429,0
2701,M02,오후,9.5552,0
2702,M03,오후,10.3342,0
2703,M03,오후,10.4745,0
2704,M03,오후,10.0843,0
2705,M02,오후,9.9295,0
2706,M02,오후,10.1601,0
2707,M01,오후,8.8554,0
2708,M01,오후,10.1209,0
2709,M01,오후,9.9547,0
2710,M03,오후,9.9797,0
2711,M03,오후,10.2826,0
2712,M01,오후,9.9701,0
2713,M02,오후,9.5439,0
2714,M02,오후,9.9434,0
2715,M01,오후,10.027,0
2716,M02,오후,10.046,0
2717,M02,오후,10.0648,0
2718,M03,오후,10.4157,0
2719,M03,오후,9.5656,0
2720,M01,야간,10.0703,0
2721,M02,야간,10.516,0
2722,M03,야간,9.3062,0
2723,M03,야간,10.0719,0
2724,M03,야간,9.7658,0
2725,M03,야간,9.8517,0
2726,M01,야간,9.6381,0
2727,M03,야간,9.9322,0
2728,M03,야간,10.7365,0
2729,M03,야간,9.4942,0
2730,M03,야간,9.5322,0
2731,M01,야간,9.4792,0
2732,M01,야간,10.691,0
2733,M02,야간,9.8151,0
2734,M02,야간,9.9897,0
2735,M01,야간,9.8389,0
2736,M01,야간,9.6222,0
2737,M03,야간,9.9059,0
2738,M02,야간,10.9833,0
2739,M01,야간,10.5568,0
2740,M02,야간,9.6588,0
2741,M02,야간,10.259,0
2742,M01,야간,9.6674,0
2743,M03,야간,9.2895,0
2744,M02,야간,10.4078,0
2745,M01,야간,10.464,0
2746,M01,야간,10.4184,0
2747,M03,야간,9.8121,0
2748,M01,야간,9.9333,0
2749,M01,야간,10.2999,0
2750,M02,야간,10.1566,0
2751,M02,야간,9.8425,0
2752,M01,야간,9.3524,0
2753,M02,야간,10.0456,0
2754,M01,야간,10.4316,0
2755,M02,야간,9.521,0
2756,M01,야간,10.2555,0
2757,M02,야간,10.1326,0
2758,M03,야간,10.3001,0
2759,M03,야간,10.3488,0
2760,M01,야간,9.7222,0
2761,M01,야간,9.3532,0
2762,M01,야간,9.7866,0
2763,M02,야간,10.3557,0
2764,M02,야간,9.7832,0
2765,M03,야간,9.7224,0
2766,M03,야간,9.2715,0
2767,M03,야간,10.7011,0
2768,M01,야간,10.3303,0
2769,M01,야간,10.308,0
2770,M03,야간,10.3871,0
2771,M03,야간,10.2307,0
2772,M01,야간,9.9023,0
2773,M01,야간,9.9345,0
2774,M03,야간,9.829,0
2775,M02,야간,11.0539,0
2776,M03,야간,10.2224,0
2777,M02,야간,9.8145,0
2778,M03,야간,10.1862,0
2779,M03,야간,9.5957,0
2780,M01,야간,10.6018,0
2781,M01,야간,9.7356,0
2782,M03,야간,10.2004,0
2783,M01,야간,10.4264,0
2784,M01,야간,10.1539,0
2785,M03,야간,10.0378,0
2786,M01,야간,10.0043,0
2787,M01,야간,9.9774,0
2788,M01,야간,9.7693,0
2789,M02,야간,9.8202,0
2790,M02,야간,10.5918,0
2791,M03,야간,9.9566,0
2792,M03,야간,9.6857,0
2793,M02,야간,9.7935,0
2794,M03,야간,10.4401,0
2795,M01,야간,10.2702,0
2796,M02,야간,10.2241,0
2797,M01,야간,9.897,0
2798,M01,야간,10.2293,0
2799,M03,야간,9.7426,0
2800,M01,야간,9.8962,0
2801,M02,야간,10.3879,0
2802,M02,야간,10.3497,0
2803,M01,야간,9.6072,0
2804,M03,야간,9.6578,0
2805,M01,야간,10.0435,0
2806,M01,야간,10.6905,0
2807,M02,야간,9.2338,0
2808,M01,야간,10.1113,0
2809,M03,야간,9.4496,0
2810,M01,야간,9.7463,0
2811,M01,야간,9.8542,0
2812,M01,야간,9.8318,0
2813,M01,야간,9.7865,0
2814,M01,야간,10.0029,0
2815,M02,야간,9.7859,0
2816,M01,야간,9.415,0
2817,M01,야간,10.3119,0
2818,M01,야간,10.3011,0
2819,M01,야간,10.3373,0
2820,M02,야간,9.3837,0
2821,M03,야간,10.1196,0
2822,M01,야간,10.2704,0
2823,M03,야간,9.5875,0
2824,M03,야간,10.0037,0
2825,M01,야간,9.9535,0
2826,M02,야간,10.7369,0
2827,M02,야간,10.7698,0
2828,M02,야간,9.3343,0
2829,M01,야간,10.9976,0
2830,M02,야간,9.6339,0
2831,M01,야간,10.3923,0
2832,M03,야간,10.3882,0
2833,M02,야간,9.6017,0
2834,M01,야간,10.1973,0
2835,M02,야간,9.957,0
2836,M03,야간,10.2217,0
2837,M03,야간,10.0923,0
2838,M01,야간,10.4785,0
2839,M03,야간,10.0302,0
2840,M01,야간,9.9329,0
2841,M01,야간,10.4384,0
2842,M01,야간,10.2322,0
2843,M03,야간,10.2927,0
2844,M03,야간,9.7342,0
2845,M02,야간,9.5819,0
2846,M03,야간,9.7729,0
2847,M01,야간,9.7517,0
2848,M01,야간,10.3145,0
2849,M03,야간,10.3904,0
2850,M03,야간,9.9379,0
2851,M01,야간,10.5724,0
2852,M01,야간,10.5474,0
2853,M02,야간,10.0974,0
2854,M01,야간,9.6712,0
2855,M03,야간,10.6302,0
2856,M03,야간,9.9756,0
2857,M01,야간,10.0505,0
2858,M01,야간,9.8642,0
2859,M03,야간,9.6441,0
2860,M02,야간,9.4125,0
2861,M01,야간,10.2531,0
2862,M01,야간,9.6866,0
2863,M03,야간,11.2238,0
2864,M03,야간,9.5656,0
2865,M01,야간,9.497,0
2866,M03,야간,10.2041,0
2867,M01,야간,10.6117,0
2868,M01,야간,10.0258,0
2869,M02,야간,10.2289,0
2870,M02,야간,9.2626,0
2871,M03,야간,9.729,0
2872,M03,야간,9.5706,0
2873,M01,야간,9.242,0
2874,M02,야간,10.0468,0
2875,M03,야간,9.1029,0
2876,M02,야간,9.4711,0
2877,M01,야간,9.7851,0
2878,M01,야간,9.6675,0
2879,M02,야간,10.1586,0
2880,M02,주간,10.1222,0
2881,M02,주간,10.3575,0
2882,M01,주간,10.301,0
2883,M01,주간,10.4563,0
2884,M02,주간,9.9992,0
2885,M03,주간,10.1214,0
2886,M02,주간,10.2046,0
2887,M02,주간,10.0567,0
2888,M03,주간,9.8411,0
2889,M03,주간,9.867,0
2890,M03,주간,9.673,0
2891,M02,주간,10.1686,0
2892,M03,주간,9.9624,0
2893,M02,주간,9.7347,0
2894,M02,주간,9.7351,0
2895,M02,주간,9.5158,0
2896,M03,주간,10.3915,0
2897,M03,주간,10.0314,0
2898,M01,주간,9.6549,0
2899,M03,주간,10.3234,0
2900,M01,주간,9.7758,0
2901,M02,주간,9.4374,0
2902,M03,주간,10.4085,0
2903,M02,주간,9.7852,0
2904,M01,주간,9.8364,0
2905,M02,주간,10.0165,0
2906,M02,주간,10.457,0
2907,M02,주간,10.008,0
2908,M01,주간,9.5204,0
2909,M02,주간,10.2176,0
2910,M01,주간,9.806,0
2911,M02,주간,10.7552,0
2912,M03,주간,9.9996,0
2913,M03,주간,9.106,0
2914,M02,주간,10.1429,0
2915,M03,주간,10.7778,0
2916,M01,주간,10.6304,0
2917,M03,주간,10.7324,0
2918,M02,주간,9.5921,0
2919,M03,주간,10.3649,0
2920,M03,주간,9.7112,0
2921,M02,주간,10.0897,0
2922,M02,주간,9.4908,0
2923,M03,주간,9.7422,0
2924,M01,주간,9.7295,0
2925,M01,주간,10.3594,0
2926,M02,주간,10.3203,0
2927,M02,주간,10.1107,0
2928,M03,주간,9.4598,0
2929,M01,주간,9.8753,0
2930,M02,주간,9.7016,0
2931,M01,주간,10.3479,0
2932,M01,주간,10.4713,0
2933,M03,주간,10.4226,0
2934,M03,주간,9.6979,0
2935,M03,주간,8.9042,0
2936,M01,주간,9.2932,0
2937,M02,주간,10.5687,0
2938,M03,주간,9.8395,0
2939,M01,주간,9.6997,0
2940,M03,주간,10.6571,0
2941,M03,주간,10.5061,0
2942,M02,주간,10.0098,0
2943,M02,주간,9.8826,0
2944,M01,주간,9.9472,0
2945,M03,주간,10.0909,0
2946,M03,주간,10.64,0
2947,M03,주간,10.169,0
2948,M03,주간,10.2904,0
2949,M02,주간,10.4677,0
2950,M03,주간,9.5321,0
2951,M01,주간,10.3019,0
2952,M03,주간,9.8822,0
2953,M01,주간,8.9936,0
2954,M02,주간,9.1487,0
2955,M01,주간,9.5928,0
2956,M01,주간,10.2125,0
2957,M02,주간,10.0455,0
2958,M02,주간,10.0737,0
2959,M01,주간,10.7804,0
2960,M03,주간,9.4924,0
2961,M01,주간,9.989,0
2962,M03,주간,10.1218,0
2963,M01,주간,9.7055,0
2964,M02,주간,10.0113,0
2965,M01,주간,9.36,0
2966,M03,주간,10.564,0
2967,M03,주간,9.7274,0
2968,M01,주간,10.8126,0
2969,M01,주간,9.987,0
2970,M02,주간,10.4112,0
2971,M03,주간,9.9787,0
2972,M01,주간,9.9877,0
2973,M01,주간,9.7664,0
2974,M02,주간,10.0476,0
2975,M01,주간,10.1272,0
2976,M01,주간,9.6863,0
2977,M01,주간,9.95,0
2978,M02,주간,9.756,0
2979,M03,주간,10.9199,0
2980,M02,주간,9.9641,0
2981,M01,주간,10.6181,0
2982,M02,주간,9.9218,0
2983,M02,주간,10.1037,0
2984,M01,주간,9.4715,0
2985,M01,주간,9.8212,0
2986,M01,주간,10.0842,0
2987,M03,주간,10.6344,0
2988,M03,주간,10.0888,0
2989,M01,주간,10.5535,0
2990,M01,주간,10.2563,0
2991,M02,주간,10.651,0
2992,M01,주간,9.9764,0
2993,M03,주간,10.9561,0
2994,M03,주간,9.8058,0
2995,M01,주간,9.6934,0
2996,M01,주간,9.516,0
2997,M01,주간,10.9324,0
2998,M02,주간,10.3278,0
2999,M03,주간,9.8664,0
3000,M02,주간,10.4996,0
3001,M01,주간,10.2751,0
3002,M01,주간,10.7865,0
3003,M01,주간,9.3809,0
3004,M01,주간,9.8939,0
3005,M02,주간,9.815,0
3006,M02,주간,9.2105,0
3007,M01,주간,10.4241,0
3008,M01,주간,9.8918,0
3009,M03,주간,10.2959,0
3010,M03,주간,10.9439,0
3011,M02,주간,9.8587,0
3012,M02,주간,9.8315,0
3013,M02,주간,10.0475,0
3014,M02,주간,10.3949,0
3015,M01,주간,9.7733,0
3016,M02,주간,9.7476,0
3017,M03,주간,10.4229,0
3018,M02,주간,10.1515,0
3019,M03,주간,9.1821,0
3020,M02,주간,9.5098,0
3021,M01,주간,10.6005,0
3022,M02,주간,10.1608,0
3023,M03,주간,9.6951,0
3024,M02,주간,9.9318,0
3025,M02,주간,10.0053,0
3026,M01,주간,10.2943,0
3027,M03,주간,9.4567,0
3028,M02,주간,9.6636,0
3029,M01,주간,10.1092,0
3030,M02,주간,9.9601,0
3031,M01,주간,10.2287,0
3032,M03,주간,9.5082,0
3033,M03,주간,10.1429,0
3034,M01,주간,10.4366,0
3035,M03,주간,10.1947,0
3036,M01,주간,10.0556,0
3037,M02,주간,9.9616,0
3038,M02,주간,9.6661,0
3039,M01,주간,9.9712,0
3040,M03,오후,10.5039,0
3041,M03,오후,9.9524,0
3042,M02,오후,9.6441,0
3043,M01,오후,9.8031,0
3044,M03,오후,10.0803,0
3045,M02,오후,9.8506,0
3046,M03,오후,10.1941,0
3047,M02,오후,10.2091,0
3048,M01,오후,10.3556,0
3049,M01,오후,10.5694,0
3050,M01,오후,10.3983,0
3051,M01,오후,9.6263,0
3052,M01,오후,9.6386,0
3053,M01,오후,9.9697,0
3054,M03,오후,9.8195,0
3055,M03,오후,9.5447,0
3056,M01,오후,9.8233,0
3057,M01,오후,9.8102,0
3058,M03,오후,9.7313,0
3059,M02,오후,9.8737,0
3060,M02,오후,10.4714,0
3061,M03,오후,10.0797,0
3062,M02,오후,10.9887,0
3063,M03,오후,10.0682,0
3064,M02,오후,9.884,0
3065,M02,오후,10.0017,0
3066,M01,오후,10.1026,0
3067,M02,오후,10.1741,0
3068,M03,오후,10.8307,0
3069,M02,오후,9.6619,0
3070,M01,오후,10.3436,0
3071,M02,오후,10.0831,0
3072,M03,오후,9.3716,0
3073,M03,오후,10.3083,0
3074,M02,오후,10.507,0
3075,M03,오후,9.6571,0
3076,M01,오후,9.9964,0
3077,M02,오후,9.3099,0
3078,M02,오후,9.4965,0
3079,M01,오후,10.4192,0
3080,M03,오후,9.8134,0
3081,M03,오후,9.5565,0
3082,M01,오후,10.0918,0
3083,M01,오후,9.791,0
3084,M03,오후,9.8117,0
3085,M03,오후,10.2957,0
3086,M03,오후,9.5353,0
3087,M01,오후,9.6379,0
3088,M03,오후,10.0616,0
3089,M03,오후,10.3878,0
3090,M03,오후,10.4953,0
3091,M03,오후,9.734,0
3092,M03,오후,10.375,0
3093,M02,오후,9.6863,0
3094,M01,오후,10.7305,0
3095,M01,오후,9.5465,0
3096,M03,오후,10.5314,0
3097,M03,오후,9.7374,0
3098,M01,오후,10.8053,0
3099,M02,오후,10.2365,0
3100,M01,오후,9.5936,0
3101,M01,오후,9.7911,0
3102,M02,오후,10.3125,0
3103,M02,오후,10.4211,0
3104,M02,오후,9.9717,0
3105,M02,오후,10.0179,0
3106,M02,오후,10.3033,0
3107,M03,오후,10.0527,0
3108,M01,오후,9.4826,0
3109,M01,오후,9.6748,0
3110,M02,오후,10.094,0
3111,M02,오후,10.4862,0
3112,M03,오후,10.6464,0
3113,M03,오후,10.3118,0
3114,M02,오후,10.1149,0
3115,M01,오후,10.2995,0
3116,M01,오후,9.7333,0
3117,M02,오후,9.9387,0
3118,M02,오후,9.6703,0
3119,M02,오후,9.5005,0
3120,M01,오후,10.1334,0
3121,M03,오후,10.0742,0
3122,M02,오후,10.2751,0
3123,M02,오후,10.2184,0
3124,M01,오후,10.0971,0
3125,M03,오후,10.2226,0
3126,M02,오후,9.9829,0
3127,M01,오후,10.1652,0
3128,M01,오후,9.7095,0
3129,M02,오후,10.1479,0
3130,M01,오후,10.2674,0
3131,M03,오후,9.7321,0
3132,M03,오후,10.0207,0
3133,M03,오후,9.7506,0
3134,M02,오후,9.7894,0
3135,M02,오후,9.55,0
3136,M02,오후,10.5063,0
3137,M02,오후,10.4263,0
3138,M02,오후,10.215,0
3139,M02,오후,10.7889,0
3140,M03,오후,9.9243,0
3141,M01,오후,11.2127,0
3142,M01,오후,9.909,0
3143,M03,오후,10.1021,0
3144,M03,오후,9.8409,0
3145,M03,오후,10.1489,0
3146,M02,오후,10.3342,0
3147,M02,오후,9.9544,0
3148,M01,오후,10.7107,0
3149,M01,오후,10.0957,0
3150,M03,오후,10.1082,0
3151,M02,오후,9.6364,0
3152,M02,오후,10.1674,0
3153,M01,오후,9.9464,0
3154,M02,오후,9.7567,0
3155,M03,오후,9.6894,0
3156,M02,오후,11.0687,0
3157,M02,오후,9.8946,0
3158,M03,오후,9.4172,0
3159,M01,오후,9.7207,0
3160,M01,오후,9.9794,0
3161,M02,오후,10.2187,0
3162,M02,오후,10.2219,0
3163,M03,오후,10.2706,0
3164,M01,오후,9.7421,0
3165,M01,오후,10.1362,0
3166,M02,오후,9.6496,0
3167,M02,오후,9.7521,0
3168,M03,오후,9.6329,0
3169,M02,오후,9.5246,0
3170,M02,오후,10.4257,0
3171,M01,오후,10.2754,0
3172,M02,오후,10.3907,0
3173,M02,오후,10.0157,0
3174,M02,오후,10.3107,0
3175,M02,오후,9.2955,0
3176,M02,오후,10.3452,0
3177,M01,오후,10.0708,0
3178,M01,오후,10.2508,0
3179,M01,오후,10.152,0
3180,M02,오후,9.6052,0
3181,M03,오후,9.4008,0
3182,M03,오후,9.7152,0
3183,M01,오후,10.226,0
3184,M01,오후,10.276,0
3185,M02,오후,9.4528,0
3186,M01,오후,9.6076,0
3187,M02,오후,9.7107,0
3188,M02,오후,9.8571,0
3189,M03,오후,9.4552,0
3190,M02,오후,9.4312,0
3191,M03,오후,9.6713,0
3192,M02,오후,10.0345,0
3193,M03,오후,9.5278,0
3194,M02,오후,9.9537,0
3195,M02,오후,10.4234,0
3196,M02,오후,9.4793,0
3197,M02,오후,9.9174,0
3198,M03,오후,10.4099,0
3199,M02,오후,9.8327,0
3200,M01,야간,9.7705,0
3201,M02,야간,10.4654,0
3202,M02,야간,9.8775,0
3203,M02,야간,10.4418,0
3204,M01,야간,10.1716,0
3205,M01,야간,9.8629,0
3206,M01,야간,10.1919,0
3207,M02,야간,10.1282,0
3208,M01,야간,10.4084,0
3209,M02,야간,9.7807,0
3210,M01,야간,10.0165,0
3211,M01,야간,9.9754,0
3212,M01,야간,10.2817,0
3213,M01,야간,9.5899,0
3214,M01,야간,10.4068,0
3215,M03,야간,10.1865,0
3216,M01,야간,9.4732,0
3217,M02,야간,10.4833,0
3218,M02,야간,10.8936,0
3219,M03,야간,10.4007,0
3220,M02,야간,10.5708,0
3221,M02,야간,10.0341,0
3222,M03,야간,9.3354,0
3223,M03,야간,9.2624,0
3224,M01,야간,10.102,0
3225,M03,야간,9.7632,0
3226,M02,야간,9.6342,0
3227,M01,야간,9.9749,0
3228,M02,야간,10.2462,0
3229,M03,야간,9.4189,0
3230,M01,야간,9.8204,0
3231,M01,야간,10.6039,0
3232,M03,야간,9.5699,0
3233,M02,야간,10.3479,0
3234,M01,야간,9.8061,0
3235,M03,야간,10.2183,0
3236,M02,야간,10.4389,0
3237,M01,야간,10.2965,0
3238,M01,야간,10.3637,0
3239,M02,야간,9.5394,0
3240,M01,야간,10.4455,0
3241,M02,야간,9.6589,0
3242,M01,야간,10.1038,0
3243,M01,야간,10.1033,0
3244,M03,야간,10.194,0
3245,M01,야간,10.1348,0
3246,M03,야간,9.6625,0
3247,M01,야간,9.4601,0
3248,M02,야간,10.3489,0
3249,M01,야간,10.0743,0
3250,M02,야간,10.4598,0
3251,M02,야간,9.9821,0
3252,M01,야간,9.4379,0
3253,M02,야간,10.3865,0
3254,M03,야간,9.8519,0
3255,M02,야간,10.1368,0
3256,M01,야간,9.741,0
3257,M03,야간,10.6577,0
3258,M01,야간,9.6494,0
3259,M01,야간,9.865,0
3260,M02,야간,10.043,0
3261,M01,야간,9.5631,0
3262,M01,야간,10.1322,0
3263,M03,야간,10.6448,0
3264,M02,야간,9.8038,0
3265,M03,야간,10.1581,0
3266,M02,야간,8.9002,0
3267,M02,야간,9.9844,0
3268,M03,야간,9.8748,0
3269,M01,야간,9.6726,0
3270,M02,야간,10.4326,0
3271,M03,야간,9.8695,0
3272,M01,야간,9.929,0
3273,M03,야간,9.8491,0
3274,M01,야간,9.2333,0
3275,M02,야간,9.5472,0
3276,M03,야간,10.3844,0
3277,M01,야간,9.156,0
3278,M03,야간,9.6935,0
3279,M01,야간,9.8401,0
3280,M01,야간,10.6974,0
3281,M02,야간,10.3074,0
3282,M02,야간,9.7771,0
3283,M03,야간,10.5218,0
3284,M03,야간,9.7038,0
3285,M03,야간,10.4036,0
3286,M02,야간,9.4564,0
3287,M01,야간,10.4293,0
3288,M03,야간,9.8375,0
3289,M02,야간,9.5886,0
3290,M01,야간,9.9131,0
3291,M03,야간,10.1109,0
3292,M02,야간,9.8021,0
3293,M02,야간,10.2216,0
3294,M02,야간,9.7668,0
3295,M03,야간,10.2481,0
3296,M01,야간,10.1769,0
3297,M02,야간,9.9756,0
3298,M01,야간,9.8234,0
3299,M02,야간,10.0606,0
3300,M01,야간,10.2201,0
3301,M02,야간,10.8247,0
3302,M03,야간,10.3758,0
3303,M02,야간,10.3904,0
3304,M03,야간,11.2354,0
3305,M03,야간,10.2064,0
3306,M01,야간,10.1939,0
3307,M02,야간,10.2816,0
3308,M02,야간,9.5964,0
3309,M02,야간,9.8224,0
3310,M03,야간,9.7975,0
3311,M02,야간,10.259,0
3312,M01,야간,9.9303,0
3313,M02,야간,10.0553,0
3314,M01,야간,10.435,0
3315,M02,야간,10.3453,0
3316,M02,야간,9.9353,0
3317,M03,야간,9.732,0
3318,M01,야간,10.4541,0
3319,M02,야간,10.3096,0
3320,M01,야간,9.3575,0
3321,M02,야간,9.8747,0
3322,M02,야간,10.0662,0
3323,M02,야간,10.3115,0
3324,M01,야간,10.364,0
3325,M01,야간,10.1136,0
3326,M02,야간,10.2341,0
3327,M02,야간,10.0257,0
3328,M01,야간,9.7305,0
3329,M02,야간,9.8955,0
3330,M01,야간,10.0076,0
3331,M02,야간,9.9861,0
3332,M02,야간,9.2458,0
3333,M03,야간,9.841,0
3334,M03,야간,10.0225,0
3335,M03,야간,9.8875,0
3336,M01,야간,9.9013,0
3337,M03,야간,10.1952,0
3338,M02,야간,9.5684,0
3339,M02,야간,9.3488,0
3340,M03,야간,9.8607,0
3341,M01,야간,10.3056,0
3342,M01,야간,10.675,0
3343,M03,야간,10.3129,0
3344,M02,야간,9.4127,0
3345,M02,야간,9.9071,0
3346,M01,야간,10.1027,0
3347,M02,야간,10.071,0
3348,M01,야간,10.2157,0
3349,M02,야간,9.6332,0
3350,M02,야간,10.026,0
3351,M03,야간,10.1681,0
3352,M03,야간,10.3303,0
3353,M01,야간,9.6777,0
3354,M01,야간,9.8619,0
3355,M02,야간,8.9185,0
3356,M03,야간,9.7514,0
3357,M01,야간,9.7902,0
3358,M02,야간,9.5922,0
3359,M02,야간,10.0662,0
3360,M01,주간,9.9776,0
3361,M02,주간,9.0963,0
3362,M01,주간,10.0862,0
3363,M02,주간,9.6287,0
3364,M03,주간,10.1943,0
3365,M02,주간,9.4873,0
3366,M01,주간,10.012,0
3367,M03,주간,9.8867,0
3368,M01,주간,10.1212,0
3369,M03,주간,10.0499,0
3370,M03,주간,9.8979,0
3371,M02,주간,9.3855,0
3372,M01,주간,9.4091,0
3373,M03,주간,9.7664,0
3374,M03,주간,9.9967,0
3375,M02,주간,9.7567,0
3376,M03,주간,10.2501,0
3377,M03,주간,9.8883,0
3378,M03,주간,9.614,0
3379,M01,주간,9.8888,0
3380,M02,주간,10.0903,0
3381,M01,주간,10.13,0
3382,M01,주간,10.7514,0
3383,M02,주간,9.7324,0
3384,M01,주간,9.9706,0
3385,M01,주간,10.1704,0
3386,M03,주간,9.9906,0
3387,M02,주간,9.7998,0
3388,M02,주간,9.3803,0
3389,M01,주간,9.7957,0
3390,M03,주간,9.5705,0
3391,M02,주간,9.3094,0
3392,M02,주간,9.6817,0
3393,M01,주간,9.5812,0
3394,M01,주간,10.2335,0
3395,M01,주간,10.2404,0
3396,M01,주간,9.6384,0
3397,M03,주간,9.8959,0
3398,M02,주간,9.2567,0
3399,M02,주간,9.8023,0
3400,M03,주간,10.1596,0
3401,M03,주간,10.33,0
3402,M01,주간,9.7148,0
3403,M02,주간,10.4207,0
3404,M02,주간,9.3937,0
3405,M01,주간,9.5009,0
3406,M03,주간,10.2839,0
3407,M02,주간,10.6684,0
3408,M02,주간,10.1974,0
3409,M02,주간,9.9839,0
3410,M03,주간,9.1219,0
3411,M01,주간,9.191,0
3412,M02,주간,10.0518,0
3413,M03,주간,9.8568,0
3414,M03,주간,9.5577,0
3415,M02,주간,10.0262,0
3416,M01,주간,10.0461,0
3417,M03,주간,10.3778,0
3418,M03,주간,10.0546,0
3419,M02,주간,10.4914,0
3420,M02,주간,10.0032,0
3421,M02,주간,9.9539,0
3422,M01,주간,10.4257,0
3423,M01,주간,9.6086,0
3424,M03,주간,11.1258,0
3425,M03,주간,10.1501,0
3426,M01,주간,10.1523,0
3427,M02,주간,10.21,0
3428,M03,주간,10.7509,0
3429,M01,주간,10.317,0
3430,M01,주간,9.358,0
3431,M01,주간,10.5614,0
3432,M01,주간,9.8636,0
3433,M02,주간,10.0429,0
3434,M02,주간,9.4883,0
3435,M03,주간,10.2105,0
3436,M03,주간,9.7395,0
3437,M03,주간,10.0401,0
3438,M03,주간,9.8864,0
3439,M03,주간,10.77,0
3440,M02,주간,10.7929,0
3441,M03,주간,10.0186,0
3442,M01,주간,10.0256,0
3443,M03,주간,9.8506,0
3444,M01,주간,10.4424,0
3445,M02,주간,9.8684,0
3446,M01,주간,9.8315,0
3447,M02,주간,10.3914,0
3448,M03,주간,9.7847,0
3449,M01,주간,9.9849,0
3450,M02,주간,9.3675,0
3451,M01,주간,10.2817,0
3452,M01,주간,10.7763,0
3453,M02,주간,10.2885,0
3454,M02,주간,10.5847,0
3455,M01,주간,9.6616,0
3456,M02,주간,10.0945,0
3457,M03,주간,9.6227,0
3458,M02,주간,9.9089,0
3459,M03,주간,10.3089,0
3460,M03,주간,10.0407,0
3461,M02,주간,9.4349,0
3462,M02,주간,9.474,0
3463,M03,주간,9.4475,0
3464,M02,주간,10.1966,0
3465,M02,주간,10.8256,0
3466,M01,주간,10.545,0
3467,M01,주간,9.2416,0
3468,M01,주간,10.5684,0
3469,M02,주간,10.3746,0
3470,M03,주간,9.3819,0
3471,M01,주간,9.8787,0
3472,M01,주간,10.4382,0
3473,M01,주간,10.2202,0
3474,M02,주간,9.4764,0
3475,M01,주간,10.2443,0
3476,M01,주간,9.145,0
3477,M01,주간,9.9109,0
3478,M01,주간,10.4552,0
3479,M01,주간,10.0074,0
3480,M03,주간,9.8004,0
3481,M03,주간,10.3557,0
3482,M02,주간,10.3899,0
3483,M01,주간,10.524,0
3484,M01,주간,10.3497,0
3485,M01,주간,10.4325,0
3486,M02,주간,10.2932,0
3487,M02,주간,10.1062,0
3488,M01,주간,10.0358,0
3489,M02,주간,9.9051,0
3490,M01,주간,9.5151,0
3491,M02,주간,9.6179,0
3492,M03,주간,9.8872,0
3493,M01,주간,10.0966,0
3494,M02,주간,10.5763,0
3495,M02,주간,9.9833,0
3496,M03,주간,10.4014,0
3497,M02,주간,10.4317,0
3498,M02,주간,9.9074,0
3499,M03,주간,10.2379,0
3500,M02,주간,9.8052,1
3501,M02,주간,11.0579,1
3502,M01,주간,10.5091,1
3503,M02,주간,9.0482,1
3504,M01,주간,10.13,1
3505,M02,주간,11.3195,1
3506,M01,주간,9.8562,1
3507,M01,주간,10.3596,1
3508,M02,주간,10.4383,1
3509,M02,주간,9.1725,1
3510,M03,주간,10.4106,1
3511,M01,주간,8.8871,1
3512,M03,주간,9.5019,1
3513,M01,주간,10.8632,1
3514,M03,주간,10.2882,1
3515,M03,주간,9.7594,1
3516,M03,주간,10.3604,1
3517,M01,주간,9.9553,1
3518,M03,주간,10.0137,1
3519,M01,주간,10.5293,1
3520,M03,오후,9.4221,1
3521,M02,오후,10.0365,1
3522,M02,오후,9.7546,1
3523,M02,오후,8.7361,1
3524,M01,오후,9.2684,1
3525,M03,오후,11.2596,1
3526,M03,오후,10.313,1
3527,M03,오후,8.9465,1
3528,M03,오후,8.7733,1
3529,M03,오후,9.9161,1
3530,M03,오후,11.255,1
3531,M02,오후,9.8568,1
3532,M03,오후,11.052,1
3533,M01,오후,10.2881,1
3534,M03,오후,10.3838,1
3535,M02,오후,8.9384,1
3536,M02,오후,10.7572,1
3537,M02,오후,9.7395,1
3538,M01,오후,10.6981,1
3539,M02,오후,9.3565,1
3540,M02,오후,10.1496,1
3541,M01,오후,10.2898,1
3542,M03,오후,9.8852,1
3543,M01,오후,10.3322,1
3544,M03,오후,9.7957,1
3545,M01,오후,9.4898,1
3546,M01,오후,11.2936,1
3547,M01,오후,10.8486,1
3548,M01,오후,9.4009,1
3549,M01,오후,10.4646,1
3550,M03,오후,9.4159,1
3551,M03,오후,9.0625,1
3552,M02,오후,10.8375,1
3553,M01,오후,8.6473,1
3554,M03,오후,10.7523,1
3555,M02,오후,9.8088,1
3556,M02,오후,9.842,1
3557,M03,오후,10.3392,1
3558,M02,오후,10.4766,1
3559,M02,오후,9.3507,1
3560,M03,오후,10.5862,1
3561,M02,오후,10.1029,1
3562,M03,오후,9.0076,1
3563,M03,오후,9.8767,1
3564,M03,오후,11.1178,1
3565,M01,오후,11.3543,1
3566,M01,오후,10.5871,1
3567,M02,오후,9.0611,1
3568,M02,오후,10.4061,1
3569,M03,오후,10.6945,1
3570,M01,오후,10.5946,1
3571,M03,오후,10.6422,1
3572,M03,오후,10.305,1
3573,M03,오후,9.9567,1
3574,M03,오후,9.5281,1
