customer_id,age,gender,region,membership,signup_year
C45826,18,M,경기,VIP,2016
C45827,32,F,서울,Gold,2021
C45828,42,M,대구,Bronze,2018
C45829,37,M,서울,Gold,2017
C45830,24,M,서울,Bronze,2015
C45831,33,F,서울,Gold,2022
C45832,69,M,부산,Gold,2017
C45833,40,F,서울,Gold,2019
C45834,38,F,부산,Bronze,2018
C45835,18,M,서울,Bronze,2017
C45836,64,M,광주,Gold,2023
C45837,37,F,서울,Bronze,2017
C45838,64,M,경기,Gold,2020
C45839,36,F,부산,Silver,2016
C45840,23,F,광주,Bronze,2016
C45841,55,F,서울,Bronze,2017
C45842,49,F,부산,Gold,2022
C45843,18,M,서울,Bronze,2023
C45844,47,F,대구,Silver,2017
C45845,33,F,경기,Bronze,2021
C45846,44,F,대전,Gold,2016
C45847,35,F,대구,VIP,2017
C45848,30,F,경기,Silver,2018
C45849,61,F,경기,Bronze,2015
C45850,67,M,서울,VIP,2015
C45851,45,M,광주,Bronze,2017
C45852,27,F,대구,Bronze,2016
C45853,31,M,부산,Bronze,2015
C45854,69,F,경기,Bronze,2020
C45855,46,M,대구,Bronze,2015
C45856,28,F,부산,Gold,2017
C45857,67,F,서울,Bronze,2023
C45858,44,F,서울,Bronze,2022
C45859,61,M,부산,Bronze,2020
C45860,34,M,부산,Bronze,2015
C45861,20,M,서울,Silver,2018
C45862,48,M,광주,Bronze,2020
C45863,38,F,경기,Bronze,2018
C45864,50,F,서울,Bronze,2020
C45865,18,M,부산,Silver,2018
C45866,23,F,광주,Gold,2023
C45867,68,M,서울,Bronze,2022
C45868,21,F,서울,Bronze,2020
C45869,39,F,부산,Silver,2017
C45870,30,M,서울,Bronze,2023
C45871,61,M,서울,Gold,2017
C45872,47,F,서울,Silver,2016
C45873,57,M,광주,Silver,2020
C45874,69,F,경기,Gold,2023
C45875,43,F,부산,Bronze,2019
C45876,56,F,서울,Gold,2023
C45877,70,F,경기,Gold,2021
C45878,56,F,경기,Bronze,2020
C45879,24,F,광주,Bronze,2015
C45880,31,F,서울,Bronze,2023
C45881,43,F,서울,VIP,2015
C45882,35,M,광주,Silver,2019
C45883,68,F,서울,Bronze,2022
C45884,41,F,부산,Gold,2021
C45885,69,F,서울,Silver,2022
C45886,68,M,부산,Bronze,2017
C45887,42,F,경기,Gold,2020
C45888,67,M,대전,Gold,2020
C45889,49,M,서울,Bronze,2018
C45890,23,M,서울,Bronze,2019
C45891,33,F,경기,Silver,2018
C45892,20,F,광주,Bronze,2020
C45893,38,F,서울,Bronze,2016
C45894,49,F,광주,Bronze,2021
C45895,19,M,경기,Silver,2018
C45896,64,F,서울,Bronze,2018
C45897,37,M,부산,Gold,2023
C45898,28,M,경기,Silver,2020
C45899,68,F,광주,Silver,2022
C45900,35,F,서울,Bronze,2022
C45901,28,M,부산,Gold,2018
C45902,52,M,부산,Gold,2016
C45903,53,F,대전,Silver,2018
C45904,55,F,경기,Bronze,2016
C45905,29,F,서울,Gold,2022
C45906,48,M,경기,Silver,2018
C45907,70,M,경기,Bronze,2015
C45908,53,M,경기,Bronze,2019
C45909,47,M,부산,Gold,2022
C45910,61,F,서울,Bronze,2016
C45911,21,F,서울,Bronze,2016
C45912,19,F,경기,Bronze,2015
C45913,61,F,대구,Bronze,2017
C45914,30,F,광주,Silver,2016
C45915,43,F,부산,Silver,2023
C45916,46,M,경기,Gold,2023
C45917,65,F,대구,Gold,2021
C45918,53,M,서울,Gold,2020
C45919,45,F,대구,Bronze,2016
C45920,25,F,경기,Bronze,2022
C45921,22,F,서울,Bronze,2015
C45922,49,M,부산,Bronze,2017
C45923,47,M,경기,Gold,2016
C45924,31,M,부산,Gold,2019
C45925,64,F,부산,Bronze,2019
C45926,60,M,경기,Silver,2023
C45927,27,F,대전,Bronze,2018
C45928,27,F,경기,Silver,2022
C45929,23,F,대전,Silver,2023
C45930,33,M,서울,Bronze,2017
C45931,43,M,서울,Silver,2019
C45932,38,M,부산,Bronze,2023
C45933,53,F,경기,Silver,2023
C45934,58,M,경기,Silver,2018
C45935,59,F,대전,Bronze,2018
C45936,47,F,서울,Bronze,2017
C45937,22,M,경기,Silver,2017
C45938,27,F,경기,Bronze,2020
C45939,65,F,경기,VIP,2018
C45940,48,F,대전,Silver,2020
C45941,28,M,대구,Bronze,2023
C45942,55,F,서울,Silver,2016
C45943,24,F,대구,Silver,2023
C45944,29,M,부산,Bronze,2022
C45945,62,M,경기,Silver,2023
C45946,66,F,경기,Bronze,2020
C45947,58,M,부산,Silver,2019
C45948,25,M,경기,Silver,2020
C45949,45,F,경기,VIP,2017
C45950,33,F,대구,Silver,2023
C45951,70,F,대전,Bronze,2023
C45952,20,M,경기,Silver,2018
C45953,54,M,경기,VIP,2017
C45954,49,F,광주,Bronze,2022
C45955,38,F,서울,Silver,2023
C45956,62,M,대구,Silver,2017
C45957,35,F,경기,Silver,2021
C45958,70,F,경기,Gold,2015
C45959,65,M,서울,Silver,2019
C45960,63,M,서울,Silver,2017
C45961,28,F,대구,Bronze,2016
C45962,67,F,광주,Bronze,2018
C45963,25,F,경기,Gold,2019
C45964,29,M,서울,Bronze,2021
C45965,68,F,경기,Gold,2020
C45966,69,F,서울,Silver,2018
C45967,19,M,광주,Bronze,2023
C45968,58,M,경기,Silver,2019
C45969,39,M,대전,Silver,2023
C45970,26,M,대구,Bronze,2019
C45971,31,M,대구,Bronze,2015
C45972,32,F,경기,Bronze,2023
C45973,28,M,경기,Silver,2018
C45974,30,F,서울,Bronze,2016
C45975,45,M,대전,Bronze,2023
C45976,42,F,서울,Silver,2017
C45977,54,M,서울,Bronze,2018
C45978,23,M,경기,Silver,2018
C45979,54,M,경기,Silver,2017
C45980,50,F,서울,Bronze,2015
C45981,42,F,경기,Bronze,2018
C45982,67,M,서울,Silver,2019
C45983,40,F,대구,Bronze,2016
C45984,25,F,경기,Silver,2017
C45985,34,F,대구,Gold,2015
C45986,48,M,서울,Bronze,2016
C45987,43,M,경기,Silver,2022
C45988,28,M,서울,Bronze,2022
C45989,47,F,경기,Silver,2017
C45990,28,F,경기,Silver,2018
C45991,20,F,서울,Bronze,2019
C45992,57,M,대구,Gold,2020
C45993,57,M,광주,Silver,2020
C45994,70,F,대구,Bronze,2018
C45995,38,M,대구,Bronze,2021
C45996,52,F,부산,Bronze,2017
C45997,45,M,경기,Bronze,2018
C45998,39,F,광주,Silver,2022
C45999,59,M,부산,Silver,2015
C46000,68,F,광주,Silver,2016
C46001,63,M,경기,Gold,2018
C46002,35,F,경기,Silver,2019
C46003,40,M,서울,Bronze,2017
C46004,43,F,경기,Silver,2020
C46005,52,F,경기,Bronze,2016
C46006,46,F,경기,Silver,2018
C46007,69,M,경기,Bronze,2017
C46008,63,M,광주,Gold,2021
C46009,28,M,경기,Bronze,2021
C46010,59,F,광주,Silver,2016
C46011,63,F,서울,Bronze,2022
C46012,18,M,부산,Silver,2018
C46013,33,F,경기,Gold,2022
C46014,42,M,서울,Bronze,2019
C46015,55,F,서울,Bronze,2022
C46016,35,F,경기,Gold,2017
C46017,33,M,경기,Bronze,2015
C46018,36,F,광주,Bronze,2018
C46019,33,F,서울,Bronze,2015
C46020,22,F,경기,Bronze,2022
C46021,44,F,서울,Bronze,2016
C46022,61,F,대구,Bronze,2017
C46023,23,F,서울,Silver,2019
C46024,51,F,광주,Bronze,2023
C46025,33,M,대전,Silver,2019
C46026,70,M,서울,Bronze,2015
C46027,40,F,서울,Bronze,2019
C46028,60,F,경기,Silver,2023
C46029,61,F,광주,Bronze,2015
C46030,49,F,서울,Bronze,2017
C46031,60,M,경기,Bronze,2020
C46032,40,F,대구,Silver,2023
C46033,37,M,대구,Gold,2021
C46034,36,M,경기,Bronze,2015
C46035,46,F,대전,Bronze,2017
C46036,25,M,경기,Bronze,2021
C46037,46,F,부산,Bronze,2019
C46038,35,M,부산,Bronze,2017
C46039,22,M,대구,Bronze,2017
C46040,29,F,경기,Bronze,2016
C46041,27,M,경기,Bronze,2016
C46042,64,M,경기,Bronze,2021
C46043,54,F,서울,Silver,2019
C46044,34,M,대구,Bronze,2021
C46045,49,M,대구,Bronze,2022
C46046,21,F,광주,Gold,2017
C46047,48,M,대구,Silver,2018
C46048,43,F,부산,Silver,2018
C46049,29,F,부산,Silver,2016
C46050,35,F,부산,Bronze,2017
C46051,25,M,서울,Bronze,2021
C46052,49,F,경기,Bronze,2021
C46053,37,M,서울,Bronze,2021
C46054,66,M,경기,Silver,2023
C46055,57,M,서울,Silver,2020
C46056,30,F,서울,Silver,2015
C46057,40,F,대구,Bronze,2015
C46058,20,M,대구,Gold,2023
C46059,52,F,경기,Silver,2018
C46060,56,F,서울,Bronze,2018
C46061,67,M,대전,Silver,2021
C46062,38,F,서울,Silver,2020
C46063,24,F,경기,Gold,2018
C46064,43,M,서울,Gold,2021
C46065,40,M,서울,Bronze,2019
C46066,49,M,경기,Bronze,2016
C46067,19,F,서울,Bronze,2016
C46068,56,F,경기,Silver,2019
C46069,19,M,부산,Bronze,2017
C46070,56,F,경기,Bronze,2016
C46071,63,F,경기,Bronze,2022
C46072,32,F,서울,Silver,2018
C46073,33,F,부산,Silver,2016
C46074,43,F,부산,Bronze,2019
C46075,25,F,부산,Silver,2022
C46076,33,M,경기,Bronze,2016
C46077,38,M,대전,Gold,2016
C46078,56,M,부산,Silver,2020
C46079,28,F,서울,Bronze,2015
C46080,41,F,대전,Gold,2017
C46081,53,M,부산,Silver,2016
C46082,35,F,부산,Gold,2017
C46083,40,F,경기,Silver,2016
C46084,30,F,경기,Bronze,2015
C46085,66,F,대구,Gold,2019
C46086,61,M,광주,Bronze,2017
C46087,67,F,대전,Gold,2023
C46088,59,F,대전,Gold,2017
C46089,56,F,부산,VIP,2023
C46090,61,F,서울,Silver,2020
C46091,61,F,부산,Gold,2019
C46092,62,M,서울,VIP,2020
C46093,18,F,부산,Silver,2018
C46094,24,M,경기,Bronze,2017
C46095,65,M,경기,Bronze,2022
C46096,65,F,부산,Bronze,2017
C46097,38,F,광주,Bronze,2019
C46098,33,F,대구,Silver,2016
C46099,65,M,서울,Bronze,2020
C46100,31,F,서울,Silver,2017
C46101,60,M,광주,Bronze,2023
C46102,68,M,대구,Bronze,2015
C46103,60,F,서울,Bronze,2023
C46104,19,F,부산,Bronze,2021
C46105,48,F,부산,Silver,2019
C46106,56,F,대구,Bronze,2020
C46107,26,M,대구,Silver,2023
C46108,58,M,부산,Gold,2015
C46109,31,M,대구,Gold,2015
C46110,27,M,부산,Bronze,2023
C46111,65,M,서울,Silver,2017
C46112,41,F,부산,Silver,2020
C46113,67,M,경기,Bronze,2020
C46114,50,F,대전,Bronze,2022
C46115,51,M,대구,Bronze,2022
C46116,37,M,경기,Gold,2022
C46117,45,M,광주,Silver,2023
C46118,21,F,서울,Silver,2019
C46119,51,M,경기,Silver,2022
C46120,21,M,서울,Bronze,2017
C46121,23,M,부산,Bronze,2018
C46122,39,M,부산,VIP,2023
C46123,21,M,경기,Gold,2015
C46124,67,M,서울,Silver,2019
C46125,22,M,경기,Bronze,2023
C46126,28,M,경기,Bronze,2023
C46127,62,M,서울,Silver,2022
C46128,52,M,서울,VIP,2022
C46129,36,F,광주,Bronze,2016
C46130,69,M,대구,Silver,2017
C46131,28,M,서울,VIP,2022
C46132,28,F,대전,Silver,2015
C46133,70,M,경기,Silver,2021
C46134,44,M,대구,Silver,2019
C46135,19,F,경기,Gold,2022
C46136,64,F,대구,Gold,2020
C46137,25,F,부산,Silver,2018
C46138,51,F,서울,Silver,2015
C46139,57,F,광주,VIP,2023
C46140,37,M,대구,Bronze,2023
C46141,40,M,서울,Bronze,2016
C46142,32,M,서울,Bronze,2023
C46143,65,M,부산,Silver,2022
C46144,30,M,대구,Bronze,2016
C46145,48,F,서울,Silver,2016
C46146,66,M,광주,Bronze,2018
C46147,63,M,대구,VIP,2019
C46148,31,F,대전,Silver,2016
C46149,18,M,경기,Bronze,2023
C46150,44,F,서울,Silver,2016
C46151,50,M,광주,Silver,2015
C46152,52,M,대구,Silver,2016
C46153,32,F,서울,Gold,2022
C46154,22,F,경기,Silver,2015
C46155,54,F,서울,Bronze,2021
C46156,21,M,경기,Bronze,2016
C46157,63,M,광주,Bronze,2020
C46158,37,F,부산,Silver,2021
C46159,56,F,광주,Bronze,2018
C46160,39,F,부산,Bronze,2023
C46161,41,M,대구,Bronze,2018
C46162,64,M,경기,Bronze,2023
C46163,28,F,경기,Silver,2016
C46164,63,M,부산,Gold,2020
C46165,23,M,서울,Gold,2015
C46166,44,F,부산,Silver,2015
C46167,27,M,광주,Bronze,2022
C46168,56,F,서울,Gold,2015
C46169,27,F,경기,Bronze,2016
C46170,63,F,대전,Bronze,2023
C46171,43,F,경기,Bronze,2018
C46172,54,M,광주,Silver,2020
C46173,50,M,부산,Gold,2015
C46174,68,M,광주,Bronze,2023
C46175,25,F,서울,Bronze,2017
C46176,68,F,대구,Bronze,2021
C46177,66,M,서울,Bronze,2021
C46178,68,F,경기,Silver,2015
C46179,45,F,서울,Gold,2017
C46180,65,F,부산,Silver,2023
C46181,53,F,대구,Bronze,2022
C46182,57,M,경기,Silver,2019
C46183,42,F,광주,Silver,2018
C46184,53,F,부산,Bronze,2017
C46185,30,F,대구,Silver,2019
C46186,24,F,대구,Silver,2022
C46187,18,F,서울,Bronze,2020
C46188,26,F,대구,Gold,2021
C46189,45,F,광주,Silver,2017
C46190,53,M,서울,Gold,2015
C46191,63,F,서울,Bronze,2021
C46192,47,F,경기,Bronze,2018
C46193,26,M,서울,Bronze,2017
C46194,47,F,경기,Gold,2017
C46195,52,F,광주,Silver,2021
C46196,64,F,서울,Bronze,2019
C46197,44,M,서울,Silver,2022
C46198,46,M,서울,Silver,2019
C46199,22,F,경기,Gold,2020
C46200,18,F,경기,Bronze,2020
C46201,60,M,대구,Bronze,2018
C46202,68,F,부산,Bronze,2020
C46203,22,F,부산,Bronze,2019
C46204,46,F,경기,Bronze,2017
C46205,34,M,경기,Bronze,2017
C46206,68,M,경기,Bronze,2017
C46207,66,F,경기,Bronze,2020
C46208,54,F,부산,Silver,2021
C46209,41,M,경기,Bronze,2022
C46210,69,F,서울,Gold,2016
C46211,44,F,경기,Bronze,2022
C46212,26,M,광주,Bronze,2020
C46213,55,M,광주,Bronze,2017
C46214,70,F,광주,Bronze,2018
C46215,30,F,서울,Bronze,2015
C46216,43,F,서울,Silver,2017
C46217,70,F,대구,Gold,2023
C46218,28,M,부산,Bronze,2018
C46219,41,F,경기,Gold,2020
C46220,50,F,부산,Bronze,2020
C46221,66,F,대전,Bronze,2023
C46222,23,F,서울,Silver,2017
C46223,52,M,서울,Bronze,2017
C46224,33,F,부산,Gold,2017
C46225,30,F,대구,Silver,2016
C46226,61,M,부산,Silver,2015
C46227,28,M,서울,Bronze,2015
C46228,40,F,부산,Bronze,2017
C46229,19,M,부산,Bronze,2019
C46230,47,M,서울,Silver,2022
C46231,36,M,부산,Bronze,2021
C46232,57,M,경기,Bronze,2023
C46233,62,F,광주,Silver,2020
C46234,63,M,부산,Silver,2018
C46235,64,M,경기,Bronze,2016
C46236,66,F,광주,Bronze,2016
C46237,32,M,부산,Bronze,2017
C46238,70,F,서울,Bronze,2017
C46239,59,M,경기,Bronze,2017
C46240,50,F,부산,Gold,2019
C46241,61,M,광주,Bronze,2020
C46242,58,F,서울,Bronze,2023
C46243,22,M,대구,Silver,2018
C46244,39,F,부산,VIP,2022
C46245,44,F,서울,Gold,2022
C46246,64,M,서울,Silver,2019
C46247,52,F,경기,Bronze,2023
C46248,36,F,경기,Bronze,2017
C46249,56,M,서울,Gold,2023
C46250,24,F,서울,Bronze,2022
C46251,56,M,광주,Bronze,2016
C46252,51,F,서울,Bronze,2018
C46253,51,M,경기,Bronze,2022
C46254,44,M,경기,Bronze,2019
C46255,61,F,서울,Bronze,2016
C46256,22,M,서울,Bronze,2021
C46257,21,M,경기,Bronze,2021
C46258,24,F,부산,Bronze,2019
C46259,65,F,광주,Bronze,2017
C46260,20,M,광주,Gold,2016
C46261,38,M,경기,Silver,2022
C46262,51,F,서울,Silver,2020
C46263,66,F,부산,Bronze,2018
C46264,26,F,부산,Silver,2018
C46265,37,M,서울,Silver,2021
C46266,57,M,부산,Bronze,2022
C46267,29,F,서울,Bronze,2017
C46268,56,F,서울,Silver,2017
C46269,63,M,대전,Bronze,2021
C46270,45,F,경기,Silver,2022
C46271,65,F,서울,Silver,2015
C46272,50,M,부산,Bronze,2021
C46273,27,M,서울,Bronze,2021
C46274,28,F,서울,Bronze,2018
C46275,24,F,광주,Bronze,2018
C46276,35,F,경기,Silver,2023
C46277,36,M,대구,Bronze,2023
C46278,31,F,광주,Bronze,2020
C46279,34,M,부산,Silver,2023
C46280,40,M,서울,Bronze,2015
C46281,36,F,경기,Bronze,2017
C46282,62,M,서울,Silver,2016
C46283,20,F,부산,Bronze,2023
C46284,51,F,경기,Silver,2016
C46285,42,F,경기,Bronze,2019
C46286,58,F,부산,Bronze,2016
C46287,48,F,서울,Gold,2017
C46288,56,M,서울,Silver,2021
C46289,31,M,광주,Bronze,2022
C46290,54,F,광주,Gold,2017
C46291,69,M,대전,VIP,2015
C46292,64,M,서울,Bronze,2023
C46293,37,M,경기,Bronze,2019
C46294,49,M,서울,Silver,2018
C46295,50,F,부산,Gold,2018
C46296,69,M,대구,Silver,2015
C46297,48,F,부산,VIP,2020
C46298,24,F,부산,Silver,2021
C46299,22,F,대구,Bronze,2021
C46300,21,M,서울,Bronze,2023
C46301,28,M,대구,VIP,2019
C46302,36,M,광주,Bronze,2015
C46303,55,M,부산,Gold,2018
C46304,37,M,부산,Bronze,2020
C46305,44,M,부산,Gold,2016
C46306,46,F,광주,Silver,2022
C46307,35,M,경기,Bronze,2018
C46308,54,M,광주,Gold,2016
C46309,69,M,서울,Bronze,2017
C46310,64,F,서울,Silver,2017
C46311,70,F,서울,Silver,2018
C46312,42,F,서울,Bronze,2015
C46313,37,M,경기,Silver,2020
C46314,23,M,부산,Silver,2021
C46315,53,F,부산,Bronze,2023
C46316,66,F,부산,Bronze,2015
C46317,32,F,서울,Bronze,2020
C46318,35,F,광주,Silver,2023
C46319,55,F,서울,Gold,2022
C46320,42,M,광주,Gold,2023
C46321,37,M,대구,Bronze,2017
C46322,39,M,경기,Bronze,2020
C46323,68,M,경기,Gold,2017
C46324,29,F,대구,Bronze,2020
C46325,58,M,대전,Silver,2015
C46326,57,F,서울,Silver,2019
C46327,64,F,부산,Bronze,2022
C46328,50,F,서울,Gold,2019
C46329,46,M,서울,Bronze,2016
C46330,19,M,경기,Bronze,2019
C46331,43,F,서울,Silver,2018
C46332,49,M,광주,Bronze,2023
C46333,20,M,경기,Bronze,2022
C46334,47,F,경기,Silver,2017
C46335,36,M,경기,Bronze,2017
C46336,27,M,서울,VIP,2017
C46337,42,M,서울,Gold,2019
C46338,63,F,부산,Bronze,2023
C46339,36,M,서울,Silver,2020
C46340,60,M,경기,Gold,2021
C46341,38,M,경기,Silver,2018
C46342,23,M,경기,Gold,2017
C46343,68,F,광주,Silver,2019
C46344,31,F,경기,VIP,2020
C46345,25,M,경기,Bronze,2021
C46346,19,F,대구,Gold,2017
C46347,35,M,경기,Silver,2021
C46348,39,F,대구,Bronze,2017
C46349,47,M,서울,Bronze,2017
C46350,53,F,대구,Silver,2018
C46351,45,M,서울,Bronze,2021
C46352,52,M,부산,Gold,2017
C46353,19,M,경기,Silver,2019
C46354,53,F,서울,Bronze,2023
C46355,35,F,부산,Gold,2015
C46356,60,M,부산,Gold,2015
C46357,26,M,서울,Bronze,2016
C46358,45,M,대전,Bronze,2017
C46359,25,F,서울,Gold,2017
C46360,70,M,경기,Bronze,2015
C46361,25,F,대구,Silver,2016
C46362,22,F,서울,Bronze,2023
C46363,30,M,대전,VIP,2016
C46364,24,M,부산,Bronze,2016
C46365,38,M,대구,Bronze,2019
C46366,46,F,서울,Bronze,2018
C46367,54,M,광주,Bronze,2020
C46368,62,M,부산,Silver,2016
C46369,69,F,대구,Bronze,2021
C46370,65,F,서울,Bronze,2019
C46371,31,M,부산,VIP,2017
C46372,54,M,부산,Bronze,2021
C46373,68,F,경기,Bronze,2022
C46374,21,F,광주,Silver,2018
C46375,39,M,대전,Bronze,2020
C46376,28,F,서울,Bronze,2022
C46377,51,F,서울,Bronze,2022
C46378,62,M,대구,Bronze,2022
C46379,33,M,경기,VIP,2015
C46380,26,F,서울,Gold,2023
C46381,33,M,서울,Silver,2022
C46382,56,F,서울,Bronze,2021
C46383,33,F,서울,Bronze,2019
C46384,48,F,경기,Silver,2018
C46385,48,F,경기,Bronze,2023
C46386,30,F,서울,Silver,2017
C46387,22,M,서울,Bronze,2023
C46388,64,M,대구,Silver,2021
C46389,56,F,대구,Silver,2015
C46390,35,F,서울,Silver,2017
C46391,37,M,서울,Silver,2015
C46392,19,M,대전,Bronze,2020
C46393,57,M,부산,Bronze,2020
C46394,47,M,부산,Bronze,2016
C46395,27,F,경기,Bronze,2022
C46396,59,F,경기,Gold,2022
C46397,28,M,경기,Bronze,2017
C46398,70,F,경기,Silver,2017
C46399,46,F,부산,Gold,2016
C46400,70,M,부산,VIP,2019
C46401,57,F,대전,Gold,2022
C46402,33,F,서울,Silver,2017
C46403,65,F,광주,Silver,2018
C46404,45,M,대전,Bronze,2019
C46405,34,M,서울,Bronze,2022
C46406,55,F,서울,Bronze,2019
C46407,67,M,서울,Silver,2020
C46408,66,M,서울,Silver,2018
C46409,61,F,부산,Bronze,2021
C46410,32,M,서울,Bronze,2023
C46411,48,M,광주,Silver,2019
C46412,24,F,광주,Bronze,2021
C46413,63,F,서울,Silver,2022
C46414,47,M,경기,Bronze,2016
C46415,53,M,서울,Silver,2022
C46416,66,F,부산,Silver,2021
C46417,43,F,경기,VIP,2021
C46418,28,F,광주,Bronze,2022
C46419,23,M,광주,Silver,2017
C46420,59,M,경기,Silver,2021
C46421,46,F,대전,Bronze,2022
C46422,45,F,광주,Bronze,2017
C46423,32,M,서울,Silver,2021
C46424,46,M,경기,Silver,2018
C46425,23,F,경기,Silver,2015
C46426,65,M,경기,Silver,2021
C46427,29,M,대구,Silver,2022
C46428,68,M,경기,Bronze,2023
C46429,33,F,경기,Silver,2019
C46430,63,F,서울,Bronze,2015
C46431,55,M,경기,VIP,2019
C46432,26,F,서울,Gold,2019
C46433,39,F,광주,Silver,2018
C46434,50,F,대구,Silver,2015
C46435,43,M,경기,Bronze,2017
C46436,57,F,서울,Bronze,2023
C46437,24,F,서울,Bronze,2019
C46438,63,M,서울,Bronze,2021
C46439,49,M,경기,Bronze,2016
C46440,57,F,대구,Bronze,2023
C46441,60,F,서울,Silver,2020
C46442,41,F,대구,Bronze,2016
C46443,58,M,경기,Bronze,2022
C46444,68,F,부산,Bronze,2018
C46445,56,M,대전,Bronze,2021
C46446,55,M,대전,Gold,2020
C46447,67,M,대구,Gold,2016
C46448,54,F,부산,Silver,2018
C46449,36,F,대구,Gold,2022
C46450,60,F,부산,Silver,2017
C46451,22,M,서울,Bronze,2017
C46452,47,M,대전,Gold,2019
C46453,42,F,부산,Bronze,2015
C46454,47,F,경기,Silver,2018
C46455,42,M,경기,VIP,2018
C46456,26,F,서울,VIP,2016
C46457,44,F,경기,Bronze,2019
C46458,41,M,대구,Bronze,2016
C46459,57,M,서울,Bronze,2016
C46460,60,F,광주,Bronze,2020
C46461,55,M,서울,Bronze,2018
C46462,32,M,광주,Bronze,2019
C46463,55,F,부산,Bronze,2017
C46464,43,M,광주,Silver,2023
C46465,47,F,경기,Bronze,2018
C46466,28,M,경기,Bronze,2015
C46467,46,F,부산,Bronze,2020
C46468,32,M,경기,Gold,2020
C46469,61,M,대전,Bronze,2016
C46470,26,M,대구,Gold,2021
C46471,59,F,경기,Bronze,2020
C46472,46,M,서울,Gold,2015
C46473,32,M,부산,VIP,2020
C46474,34,M,부산,Silver,2023
C46475,33,M,대전,Silver,2022
C46476,39,F,대구,Bronze,2022
C46477,57,M,서울,Gold,2015
C46478,66,M,서울,Bronze,2022
C46479,60,M,부산,Silver,2022
C46480,28,M,서울,Silver,2022
C46481,55,F,부산,Gold,2018
C46482,42,M,서울,Bronze,2016
C46483,47,F,부산,Bronze,2015
C46484,19,F,대전,Bronze,2020
C46485,18,F,광주,Silver,2015
C46486,69,M,광주,Bronze,2020
C46487,55,F,대구,Bronze,2017
C46488,54,M,대전,Bronze,2018
C46489,26,F,대전,Silver,2015
C46490,22,M,서울,Bronze,2018
C46491,67,M,서울,Bronze,2022
C46492,41,M,대전,Bronze,2016
C46493,44,F,서울,Silver,2019
C46494,47,M,경기,Gold,2019
C46495,68,F,서울,Bronze,2022
C46496,32,M,광주,VIP,2019
C46497,64,M,서울,Bronze,2019
C46498,26,M,경기,Bronze,2015
C46499,63,F,서울,Bronze,2016
C46500,54,F,서울,Silver,2016
C46501,47,M,서울,Bronze,2017
C46502,66,M,부산,Silver,2015
C46503,32,M,서울,Gold,2022
C46504,37,M,광주,Gold,2023
C46505,66,M,부산,VIP,2020
C46506,42,M,서울,Gold,2023
C46507,26,F,경기,Bronze,2020
C46508,62,M,대구,Bronze,2021
C46509,39,F,대전,Bronze,2020
C46510,30,F,부산,Bronze,2021
C46511,54,M,부산,Gold,2020
C46512,45,M,광주,Silver,2017
C46513,31,F,경기,Bronze,2020
C46514,47,F,대구,Bronze,2017
C46515,56,F,부산,Silver,2018
C46516,22,M,부산,VIP,2021
C46517,29,M,광주,VIP,2021
C46518,52,F,대구,Silver,2018
C46519,58,F,서울,Gold,2018
C46520,59,M,대전,Bronze,2019
C46521,18,F,서울,VIP,2021
C46522,63,M,대구,Silver,2018
C46523,18,M,서울,Bronze,2022
C46524,59,F,대구,Bronze,2017
C46525,60,M,서울,Gold,2021
C46526,37,M,서울,Gold,2015
C46527,51,F,서울,VIP,2018
C46528,51,M,대구,Silver,2017
C46529,41,M,서울,Silver,2018
C46530,45,F,대전,Bronze,2017
C46531,28,M,경기,Silver,2017
C46532,25,M,대구,Bronze,2017
C46533,52,M,광주,VIP,2017
C46534,58,F,대전,Gold,2022
C46535,33,M,경기,Silver,2023
C46536,33,F,부산,Bronze,2015
C46537,59,M,경기,Gold,2016
C46538,23,F,서울,Silver,2022
C46539,37,F,부산,Gold,2017
C46540,69,M,경기,Bronze,2016
C46541,69,F,부산,Gold,2023
C46542,28,M,서울,Bronze,2022
C46543,25,M,대구,Bronze,2018
C46544,37,F,대전,Silver,2019
C46545,49,M,경기,Silver,2020
C46546,50,F,경기,Bronze,2015
C46547,23,M,광주,Bronze,2020
C46548,45,F,서울,Bronze,2020
C46549,25,F,경기,Bronze,2022
C46550,31,M,서울,Silver,2017
C46551,20,M,경기,Bronze,2020
C46552,19,M,부산,Gold,2018
C46553,39,M,광주,Bronze,2017
C46554,50,F,광주,Bronze,2023
C46555,60,M,부산,Silver,2019
C46556,38,F,대구,Silver,2021
C46557,23,F,부산,Bronze,2020
C46558,57,M,부산,Gold,2020
C46559,24,M,서울,Bronze,2015
C46560,23,F,서울,Bronze,2020
C46561,67,F,광주,Bronze,2018
C46562,61,M,서울,Silver,2021
C46563,25,M,경기,Bronze,2020
C46564,41,F,경기,Gold,2018
C46565,44,M,서울,Silver,2022
C46566,70,F,대전,Bronze,2015
C46567,68,F,서울,Silver,2022
C46568,45,F,대전,Silver,2022
C46569,22,M,대구,Gold,2019
C46570,36,F,대전,Bronze,2015
C46571,26,M,서울,Bronze,2018
C46572,42,M,경기,Bronze,2015
C46573,61,F,대전,Silver,2022
C46574,64,F,부산,VIP,2017
C46575,62,M,경기,Bronze,2016
C46576,30,M,부산,Gold,2016
C46577,70,M,서울,Silver,2017
C46578,70,M,대구,Bronze,2017
C46579,54,F,서울,Silver,2018
C46580,19,M,서울,Bronze,2020
C46581,68,M,부산,Bronze,2015
